,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-12-17 21:00:00,-11.081,-54.933,-17.823,-32.76,-33.205,-60.701,-34.898,-40.107,-8.554,-16.766,-25.766,-39.635,-69.925,-56.195,-51.497,-29.57,-327.415,-121.597,-95.245,-135.705,-51.497,-29.57,-327.415
2016-12-17 22:00:00,-11.02,-53.298,-16.662,-32.623,-32.765,-60.554,-34.812,-39.984,-8.533,-16.586,-25.909,-39.703,-69.886,-56.174,-51.466,-29.562,-326.737,-121.786,-95.005,-135.35,-51.466,-29.562,-326.737
2016-12-17 23:00:00,-10.555,-50.266,-16.915,-36.413,-30.494,-60.17,-34.876,-41.588,-7.985,-16.552,-26.298,-41.57,-67.422,-53.251,-57.483,-33.889,-315.63,-121.119,-91.959,-136.634,-57.483,-33.889,-315.63
2016-12-18 00:00:00,-9.674,-45.636,-18.43,-44.11,-26.684,-59.557,-35.087,-44.524,-6.951,-16.459,-27.299,-45.299,-63.762,-47.496,-71.051,-42.433,-293.702,-120.094,-87.172,-139.168,-71.051,-42.433,-293.702
2016-12-18 01:00:00,-9.224,-43.036,-19.182,-47.949,-24.786,-59.177,-34.859,-45.423,-6.439,-17.465,-27.806,-50.14,-61.801,-46.753,-82.362,-46.632,-282.577,-124.699,-85.705,-139.459,-82.362,-46.632,-282.577
2016-12-18 02:00:00,-9.214,-42.893,-19.176,-47.943,-24.793,-59.324,-34.699,-45.053,-6.44,-17.854,-27.813,-51.378,-61.82,-47.464,-82.994,-46.56,-282.416,-126.655,-86.114,-139.076,-82.994,-46.56,-282.416
2016-12-18 03:00:00,-9.214,-42.754,-19.162,-47.947,-24.802,-59.712,-34.682,-44.822,-6.432,-17.584,-27.819,-51.021,-61.883,-46.827,-83.302,-46.531,-282.024,-125.668,-85.899,-139.216,-83.302,-46.531,-282.024
2016-12-18 04:00:00,-9.215,-42.611,-19.127,-47.949,-24.805,-59.734,-34.76,-44.787,-6.196,-17.314,-27.822,-50.667,-61.878,-46.024,-84.361,-46.505,-281.667,-124.513,-85.388,-139.281,-84.361,-46.505,-281.667
2016-12-18 05:00:00,-9.207,-41.682,-19.044,-47.94,-24.8,-59.715,-34.875,-44.771,-5.912,-17.048,-27.793,-50.312,-61.869,-45.227,-85.566,-46.396,-281.47,-123.333,-84.829,-139.361,-85.566,-46.396,-281.47
2016-12-18 06:00:00,-9.188,-40.658,-18.936,-47.925,-24.783,-59.675,-34.987,-44.784,-5.64,-16.784,-27.746,-49.958,-61.84,-44.442,-86.846,-46.326,-281.328,-122.146,-84.263,-139.447,-86.846,-46.326,-281.328
2016-12-18 07:00:00,-9.172,-39.644,-18.867,-47.907,-24.731,-59.543,-34.716,-44.784,-5.42,-16.537,-27.701,-49.588,-61.835,-43.649,-89.729,-46.307,-280.971,-120.937,-83.792,-139.044,-89.729,-46.307,-280.971
2016-12-18 08:00:00,-9.157,-38.642,-18.796,-47.889,-24.678,-59.433,-34.488,-44.778,-5.206,-16.297,-27.655,-49.165,-61.835,-42.856,-95.173,-46.279,-280.667,-119.677,-83.338,-138.699,-95.173,-46.279,-280.667
2016-12-18 09:00:00,-9.15,-38.437,-18.782,-47.752,-24.64,-59.932,-34.392,-44.789,-5.312,-16.059,-27.652,-48.748,-61.994,-42.067,-121.447,-46.224,-280.614,-118.467,-83.365,-139.113,-121.447,-46.224,-280.614
2016-12-18 10:00:00,-9.167,-49.482,-18.89,-47.725,-24.705,-60.019,-34.587,-45.089,-6.026,-15.987,-27.78,-48.331,-61.791,-41.288,-116.849,-46.496,-281.702,-117.4,-83.804,-139.695,-116.849,-46.496,-281.702
2016-12-18 11:00:00,-9.165,-59.294,-19.028,-47.779,-24.932,-59.77,-34.573,-45.087,-6.029,-17.863,-28.089,-50.925,-61.801,-45.988,-111.784,-47.857,-281.917,-125.002,-85.693,-139.431,-111.784,-47.857,-281.917
2016-12-18 12:00:00,-9.163,-64.358,-18.917,-47.699,-24.987,-59.617,-34.453,-45.033,-5.973,-17.428,-28.055,-51.892,-61.762,-47.34,-116.213,-47.678,-282.042,-127.287,-85.163,-139.103,-116.213,-47.678,-282.042
2016-12-18 13:00:00,-9.163,-63.037,-18.824,-47.748,-24.936,-59.375,-34.379,-44.993,-5.9,-17.789,-27.92,-52.471,-61.578,-46.965,-117.678,-47.585,-280.792,-127.356,-85.267,-138.747,-117.678,-47.585,-280.792
2016-12-18 14:00:00,-9.163,-61.402,-18.839,-47.862,-25.008,-59.228,-34.362,-44.981,-5.827,-18.684,-27.957,-54.1,-61.511,-49.393,-118.33,-47.588,-283.059,-131.45,-86.021,-138.572,-118.33,-47.588,-283.059
2016-12-18 15:00:00,-9.163,-78.897,-18.858,-47.994,-25.116,-59.206,-34.362,-44.972,-5.755,-18.369,-28.053,-53.91,-61.515,-50.179,-119.219,-47.609,-286.397,-132.141,-85.639,-138.541,-119.219,-47.609,-286.397
2016-12-18 16:00:00,-9.163,-87.257,-18.901,-48.402,-25.427,-59.199,-34.352,-44.99,-5.721,-18.008,-28.206,-53.339,-61.54,-47.907,-114.099,-48.129,-287.664,-129.451,-85.268,-138.542,-114.099,-48.129,-287.664
2016-12-18 17:00:00,-9.164,-81.864,-18.945,-48.825,-25.743,-59.195,-34.333,-45.015,-5.784,-17.751,-28.373,-52.69,-61.564,-47.043,-99.25,-48.654,-288.61,-128.106,-85.099,-138.544,-99.25,-48.654,-288.61
2016-12-18 18:00:00,-9.116,-73.05,-18.957,-49.045,-25.926,-59.349,-34.362,-45.089,-5.791,-17.551,-28.488,-52.155,-61.603,-46.183,-88.015,-49.04,-289.253,-126.826,-84.944,-138.8,-88.015,-49.04,-289.253
2016-12-18 19:00:00,-9.032,-64.105,-18.828,-48.828,-25.592,-59.507,-34.425,-45.17,-5.756,-17.28,-28.196,-51.266,-61.641,-45.128,-86.056,-48.589,-288.128,-124.591,-84.678,-139.101,-86.056,-48.589,-288.128
2016-12-18 20:00:00,-9.082,-58.467,-18.838,-49.029,-25.582,-59.664,-34.488,-45.25,-5.733,-17.013,-28.316,-50.388,-61.675,-44.084,-85.779,-48.473,-286.04,-122.788,-84.421,-139.402,-85.779,-48.473,-286.04
2016-12-18 21:00:00,-9.082,-57.747,-18.838,-49.224,-25.47,-59.825,-34.551,-45.331,-5.71,-16.698,-28.29,-49.515,-61.714,-43.054,-85.566,-48.539,-286.076,-120.859,-84.122,-139.707,-85.566,-48.539,-286.076
2016-12-18 22:00:00,-9.08,-57.783,-18.838,-49.508,-25.419,-59.983,-34.614,-45.412,-5.683,-16.154,-28.097,-47.698,-61.752,-41.069,-85.475,-48.535,-286.004,-116.863,-83.59,-140.008,-85.475,-48.535,-286.004
2016-12-18 23:00:00,-8.759,-61.222,-19.128,-46.79,-24.128,-59.787,-34.179,-44.281,-5.707,-15.652,-29.753,-45.036,-61.755,-42.136,-84.048,-44.809,-261.033,-116.925,-83.114,-138.247,-84.048,-44.809,-261.033
2016-12-19 00:00:00,-8.14,-68.349,-19.767,-41.455,-21.901,-59.073,-33.181,-41.863,-5.725,-15.035,-33.299,-41.293,-61.682,-45.183,-79.06,-37.466,-210.839,-119.775,-82.442,-134.117,-79.06,-37.466,-210.839
2016-12-19 01:00:00,-7.83,-71.265,-19.703,-38.689,-20.698,-58.573,-32.612,-40.349,-5.752,-14.626,-35.012,-33.178,-61.622,-46.923,-76.555,-33.788,-190.027,-115.113,-82.0,-131.534,-76.555,-33.788,-190.027
2016-12-19 02:00:00,-7.848,-71.993,-19.694,-39.532,-20.612,-58.43,-32.54,-40.031,-5.745,-14.525,-34.581,-37.075,-61.603,-46.958,-76.831,-33.845,-194.382,-118.615,-81.872,-131.0,-76.831,-33.845,-194.382
2016-12-19 03:00:00,-7.862,-72.798,-19.699,-41.102,-20.561,-58.28,-32.469,-39.516,-5.739,-14.455,-34.479,-37.399,-61.583,-46.909,-76.898,-33.893,-198.773,-118.786,-81.777,-130.265,-76.898,-33.893,-198.773
2016-12-19 04:00:00,-7.856,-73.526,-19.719,-42.685,-19.44,-58.148,-32.4,-39.292,-5.747,-14.432,-34.642,-37.592,-61.559,-47.227,-76.733,-33.764,-202.986,-119.46,-81.738,-129.84,-76.733,-33.764,-202.986
2016-12-19 05:00:00,-7.899,-74.181,-19.926,-44.265,-17.952,-58.075,-32.296,-39.272,-5.796,-14.433,-34.835,-37.787,-61.578,-48.36,-77.973,-33.497,-207.145,-120.981,-81.808,-129.642,-77.973,-33.497,-207.145
2016-12-19 06:00:00,-8.25,-74.84,-19.886,-45.873,-22.731,-60.027,-32.139,-40.342,-5.885,-15.161,-35.048,-37.983,-61.622,-49.605,-80.604,-34.596,-198.63,-122.635,-82.668,-132.508,-80.604,-34.596,-198.63
2016-12-19 07:00:00,-8.656,-79.577,-19.69,-47.591,-26.795,-64.162,-31.901,-42.73,-5.988,-16.435,-35.728,-38.181,-61.661,-50.901,-83.63,-36.077,-175.579,-124.809,-84.083,-138.793,-83.63,-36.077,-175.579
2016-12-19 08:00:00,-9.166,-84.491,-19.555,-49.744,-30.942,-70.355,-35.984,-46.682,-6.478,-18.165,-37.872,-38.376,-61.699,-52.815,-87.462,-37.727,-227.814,-129.063,-86.342,-153.02,-87.462,-37.727,-227.814
2016-12-19 09:00:00,-9.9,-113.832,-19.444,-51.941,-35.385,-82.463,-53.849,-55.953,-7.409,-20.88,-42.911,-38.587,-61.752,-55.583,-92.649,-41.085,-303.175,-137.081,-90.041,-192.265,-92.649,-41.085,-303.175
2016-12-19 10:00:00,-12.074,-118.109,-19.355,-58.074,-38.472,-100.471,-59.4,-69.212,-8.818,-24.748,-51.991,-38.832,-61.806,-65.868,-109.568,-52.164,-383.052,-156.691,-95.371,-229.082,-109.568,-52.164,-383.052
2016-12-19 11:00:00,-13.041,-117.495,-19.355,-65.068,-39.142,-95.614,-59.517,-67.14,-9.511,-23.28,-57.118,-39.08,-61.723,-70.016,-119.093,-66.133,-410.809,-166.214,-94.514,-222.27,-119.093,-66.133,-410.809
2016-12-19 12:00:00,-12.854,-117.769,-19.354,-65.565,-36.275,-93.003,-62.879,-65.849,-9.498,-22.658,-57.678,-39.247,-62.232,-70.72,-118.99,-66.706,-405.293,-167.645,-94.387,-221.731,-118.99,-66.706,-405.293
2016-12-19 13:00:00,-12.285,-119.134,-19.391,-63.768,-33.868,-92.384,-63.257,-65.247,-9.411,-22.456,-57.277,-39.294,-62.541,-69.793,-114.893,-63.832,-401.348,-166.364,-94.408,-220.887,-114.893,-63.832,-401.348
2016-12-19 14:00:00,-11.71,-121.709,-19.873,-66.282,-40.458,-95.263,-59.875,-70.396,-9.687,-22.842,-58.583,-39.854,-62.657,-76.677,-110.137,-60.739,-424.089,-175.113,-95.186,-225.534,-110.137,-60.739,-424.089
2016-12-19 15:00:00,-11.951,-130.625,-19.893,-65.65,-39.996,-124.767,-57.145,-91.466,-10.426,-32.312,-61.822,-42.596,-62.469,-78.807,-114.293,-64.285,-431.175,-183.226,-105.206,-273.378,-114.293,-64.285,-431.175
2016-12-19 16:00:00,-11.995,-130.933,-19.913,-62.093,-40.144,-123.855,-54.387,-89.389,-9.998,-32.143,-58.769,-45.25,-62.478,-75.254,-114.712,-63.908,-422.928,-179.273,-104.619,-267.631,-114.712,-63.908,-422.928
2016-12-19 17:00:00,-11.57,-123.528,-19.932,-57.801,-36.332,-113.366,-51.594,-78.62,-9.269,-29.31,-52.327,-41.337,-61.549,-69.372,-110.655,-61.121,-392.888,-163.036,-100.128,-243.58,-110.655,-61.121,-392.888
2016-12-19 18:00:00,-10.745,-108.864,-19.952,-53.738,-29.108,-93.717,-48.333,-64.145,-8.391,-23.417,-45.534,-34.722,-60.48,-63.723,-103.252,-53.569,-326.184,-143.979,-92.288,-206.195,-103.252,-53.569,-326.184
2016-12-19 19:00:00,-9.153,-38.876,-19.959,-49.948,-24.757,-80.76,-44.238,-55.429,-7.108,-19.948,-40.421,-38.668,-60.436,-58.255,-88.931,-43.117,-274.973,-137.345,-87.492,-180.426,-88.931,-43.117,-274.973
2016-12-19 20:00:00,-8.822,-3.102,-19.951,-47.658,-22.791,-70.794,-40.195,-48.59,-6.162,-17.657,-37.206,-39.137,-60.499,-53.031,-88.528,-44.423,-250.948,-129.375,-84.318,-159.579,-88.528,-44.423,-250.948
2016-12-19 21:00:00,-8.684,-10.324,-19.9,-45.956,-22.026,-64.868,-36.015,-44.428,-5.772,-16.359,-35.106,-38.814,-60.514,-49.411,-84.483,-42.78,-237.096,-123.331,-82.645,-145.311,-84.483,-42.78,-237.096
2016-12-19 22:00:00,-8.05,-26.15,-19.848,-43.698,-21.846,-63.008,-33.559,-43.31,-5.699,-16.023,-34.007,-38.684,-60.528,-48.112,-75.607,-39.192,-226.886,-120.802,-82.25,-139.878,-75.607,-39.192,-226.886
2016-12-19 23:00:00,-8.782,-45.677,-20.316,-41.948,-21.291,-62.071,-32.384,-44.037,-5.819,-16.185,-32.1,-40.897,-65.427,-48.674,-68.982,-39.698,-248.721,-121.67,-87.431,-138.492,-68.982,-39.698,-248.721
2016-12-20 00:00:00,-10.564,-48.692,-21.352,-40.712,-20.299,-60.96,-30.41,-45.924,-6.061,-16.723,-29.731,-45.349,-74.615,-50.081,-60.315,-42.791,-315.594,-125.161,-97.4,-137.293,-60.315,-42.791,-315.594
2016-12-20 01:00:00,-11.401,-50.258,-21.855,-35.748,-19.756,-60.408,-29.381,-46.962,-6.18,-16.981,-28.449,-47.437,-79.03,-50.561,-56.048,-44.345,-301.533,-126.447,-102.192,-136.75,-56.048,-44.345,-301.533
2016-12-20 02:00:00,-11.347,-50.32,-21.856,-24.25,-19.76,-60.415,-29.345,-47.04,-6.178,-17.032,-28.363,-47.745,-78.876,-50.342,-56.115,-44.528,-189.259,-126.449,-102.086,-136.8,-56.115,-44.528,-189.259
2016-12-20 03:00:00,-11.304,-50.276,-21.866,-16.16,-19.81,-60.496,-29.343,-46.966,-6.177,-17.089,-28.329,-48.117,-78.837,-50.058,-56.183,-45.053,-127.526,-126.505,-102.103,-136.804,-56.183,-45.053,-127.526
2016-12-20 04:00:00,-11.209,-50.005,-21.87,-52.658,-19.906,-60.448,-29.427,-46.693,-6.163,-17.054,-28.314,-48.477,-75.489,-49.772,-56.258,-45.637,-463.929,-126.563,-98.706,-136.567,-56.258,-45.637,-463.929
2016-12-20 05:00:00,-11.198,-49.866,-21.87,-49.002,-20.0,-60.228,-29.503,-46.523,-6.144,-17.017,-28.305,-48.803,-68.1,-49.69,-56.25,-46.298,-384.141,-126.798,-91.261,-136.254,-56.25,-46.298,-384.141
2016-12-20 06:00:00,-11.433,-50.737,-21.871,-44.276,-20.078,-60.316,-29.722,-46.684,-6.148,-17.47,-28.724,-49.131,-82.122,-50.313,-56.171,-46.961,-360.919,-128.168,-105.74,-136.722,-56.171,-46.961,-360.919
2016-12-20 07:00:00,-11.868,-52.724,-21.903,-43.221,-20.153,-60.349,-30.931,-47.215,-6.191,-17.947,-29.947,-50.07,-96.265,-52.84,-56.155,-49.007,-359.33,-132.857,-120.403,-138.494,-56.155,-49.007,-359.33
2016-12-20 08:00:00,-12.557,-55.482,-22.835,-44.433,-20.231,-60.353,-32.858,-48.209,-6.233,-18.549,-31.826,-52.147,-110.538,-56.995,-62.495,-51.844,-365.935,-140.968,-135.32,-141.42,-62.495,-51.844,-365.935
2016-12-20 09:00:00,-14.082,-62.185,-25.746,-45.662,-20.624,-60.712,-37.408,-50.944,-6.312,-19.677,-35.296,-54.593,-125.803,-63.207,-71.313,-59.187,-372.61,-153.095,-151.792,-149.064,-71.313,-59.187,-372.61
2016-12-20 10:00:00,-18.205,-81.293,-29.276,-51.704,-21.062,-61.876,-46.672,-60.648,-6.422,-23.622,-44.244,-68.403,-136.017,-75.601,-79.261,-66.496,-425.695,-188.248,-166.061,-169.197,-79.261,-66.496,-425.695
2016-12-20 11:00:00,-17.508,-88.098,-29.04,-60.565,-21.868,-62.957,-47.191,-69.478,-6.573,-26.303,-45.011,-68.072,-135.693,-83.465,-82.907,-64.855,-477.245,-196.548,-168.57,-179.626,-82.907,-64.855,-477.245
2016-12-20 12:00:00,-17.143,-86.792,-29.049,-61.911,-23.561,-62.96,-46.104,-69.126,-6.52,-25.731,-43.341,-68.51,-125.039,-79.359,-82.931,-65.01,-484.42,-191.211,-157.289,-178.191,-82.931,-65.01,-484.42
2016-12-20 13:00:00,-16.989,-83.858,-29.722,-62.543,-23.831,-62.876,-45.187,-66.416,-6.452,-24.697,-42.87,-69.263,-117.283,-77.972,-83.069,-66.15,-491.649,-190.106,-148.433,-174.48,-83.069,-66.15,-491.649
2016-12-20 14:00:00,-17.999,-88.877,-31.258,-63.179,-22.415,-63.718,-44.41,-67.908,-6.42,-23.84,-42.401,-71.458,-148.82,-76.825,-88.11,-68.651,-498.932,-190.684,-179.079,-176.036,-88.11,-68.651,-498.932
2016-12-20 15:00:00,-21.55,-92.309,-31.353,-63.818,-22.162,-66.062,-45.927,-72.287,-6.595,-24.942,-50.549,-75.021,-147.353,-98.365,-89.615,-74.682,-506.286,-223.935,-178.89,-184.276,-89.615,-74.682,-506.286
2016-12-20 16:00:00,-21.403,-88.051,-30.761,-62.709,-23.808,-66.549,-43.373,-73.008,-6.803,-25.578,-58.776,-78.699,-148.631,-113.219,-83.997,-74.651,-498.789,-250.694,-181.012,-182.93,-83.997,-74.651,-498.789
2016-12-20 17:00:00,-19.465,-81.787,-29.527,-60.617,-24.135,-64.052,-39.64,-68.324,-6.451,-23.684,-56.773,-74.513,-140.139,-107.192,-77.376,-71.895,-485.348,-238.478,-170.275,-172.016,-77.376,-71.895,-485.348
2016-12-20 18:00:00,-16.905,-73.61,-27.176,-53.467,-23.709,-64.531,-34.469,-61.564,-6.436,-21.859,-47.95,-63.239,-124.24,-89.584,-68.559,-62.244,-434.37,-200.773,-152.535,-160.564,-68.559,-62.244,-434.37
2016-12-20 19:00:00,-15.186,-62.382,-24.406,-46.791,-21.602,-63.568,-26.081,-54.598,-6.349,-18.62,-39.97,-26.231,-111.661,-77.48,-56.574,-21.258,-373.289,-143.681,-136.63,-144.247,-56.574,-21.258,-373.289
2016-12-20 20:00:00,-13.721,-54.374,-22.162,-44.327,-19.241,-62.338,-27.231,-46.977,-6.247,-19.407,-35.062,-2.406,-104.113,-69.641,-56.586,-1.478,-348.264,-107.109,-129.766,-136.546,-56.586,-1.478,-348.264
2016-12-20 21:00:00,-12.805,-52.541,-21.203,-42.795,-18.981,-61.118,-27.366,-43.279,-6.146,-18.409,-32.142,-7.41,-99.497,-63.394,-57.984,-4.161,-339.321,-102.946,-124.052,-131.763,-57.984,-4.161,-339.321
2016-12-20 22:00:00,-12.382,-52.493,-21.282,-41.292,-18.971,-59.953,-27.036,-43.004,-6.046,-16.441,-31.275,-22.906,-98.655,-61.66,-57.368,-12.689,-330.503,-115.841,-121.142,-129.993,-57.368,-12.689,-330.503
2016-12-20 23:00:00,-11.221,-53.195,-20.448,-40.037,-20.69,-57.856,-29.735,-41.509,-6.38,-15.653,-29.972,-35.996,-92.69,-61.809,-57.773,-28.923,-299.507,-127.776,-114.724,-129.1,-57.773,-28.923,-299.507
2016-12-21 00:00:00,-9.33,-54.846,-18.97,-39.12,-24.37,-55.06,-36.06,-38.157,-7.174,-15.212,-27.979,-35.15,-82.813,-65.263,-59.38,-37.036,-257.15,-128.392,-105.199,-129.277,-59.38,-37.036,-257.15
2016-12-21 01:00:00,-8.411,-55.672,-18.159,-38.573,-26.195,-53.467,-39.078,-36.4,-6.68,-14.983,-26.913,-34.719,-77.869,-66.806,-59.951,-40.889,-236.329,-128.438,-99.533,-128.945,-59.951,-40.889,-236.329
2016-12-21 02:00:00,-8.39,-55.899,-18.081,-38.584,-26.18,-53.273,-38.729,-36.575,-4.765,-14.934,-26.975,-34.98,-77.869,-66.636,-60.868,-40.823,-236.579,-128.59,-97.568,-128.577,-60.868,-40.823,-236.579
2016-12-21 03:00:00,-8.425,-55.892,-17.964,-38.532,-26.164,-53.017,-38.676,-37.471,-3.859,-14.969,-27.057,-35.079,-77.893,-66.579,-63.337,-40.82,-235.758,-128.716,-96.721,-129.163,-63.337,-40.82,-235.758
2016-12-21 04:00:00,-8.486,-55.171,-17.911,-38.324,-26.149,-51.123,-39.158,-38.378,-10.279,-15.016,-27.114,-34.74,-77.874,-63.837,-65.849,-40.813,-233.901,-125.691,-103.17,-128.659,-65.849,-40.813,-233.901
2016-12-21 05:00:00,-8.554,-55.424,-17.9,-38.261,-26.154,-45.758,-39.726,-39.366,-8.067,-15.059,-27.165,-35.477,-77.642,-58.397,-68.322,-40.782,-233.169,-121.039,-100.769,-124.85,-68.322,-40.782,-233.169
2016-12-21 06:00:00,-8.627,-56.47,-18.242,-38.389,-26.182,-51.761,-40.481,-40.372,-7.692,-15.1,-27.197,-37.276,-77.516,-66.831,-70.846,-40.744,-237.65,-131.304,-100.308,-132.613,-70.846,-40.744,-237.65
2016-12-21 07:00:00,-8.761,-57.571,-19.072,-38.573,-26.209,-60.155,-41.242,-41.391,-7.927,-15.632,-27.231,-39.369,-78.13,-74.667,-73.414,-40.804,-246.914,-141.267,-101.689,-142.787,-73.414,-40.804,-246.914
2016-12-21 08:00:00,-9.459,-59.73,-20.453,-38.795,-26.237,-70.428,-43.192,-42.692,-8.164,-16.523,-27.355,-41.52,-78.74,-84.417,-76.029,-41.343,-259.854,-153.291,-103.427,-156.312,-76.029,-41.343,-259.854
2016-12-21 09:00:00,-10.209,-63.776,-23.733,-39.971,-26.278,-81.723,-45.712,-44.137,-9.052,-19.87,-27.756,-45.104,-79.921,-94.762,-78.692,-47.051,-287.057,-167.622,-108.843,-171.571,-78.692,-47.051,-287.057
2016-12-21 10:00:00,-13.541,-80.51,-30.038,-43.671,-26.328,-93.853,-60.658,-46.908,-10.752,-24.527,-28.159,-51.884,-81.725,-104.651,-82.445,-56.318,-359.598,-184.693,-117.004,-201.419,-82.445,-56.318,-359.598
2016-12-21 11:00:00,-16.021,-90.575,-28.188,-51.493,-26.307,-98.456,-67.881,-52.158,-11.539,-27.186,-29.406,-62.702,-84.687,-108.593,-89.026,-56.318,-371.218,-200.701,-123.411,-218.496,-89.026,-56.318,-371.218
2016-12-21 12:00:00,-16.461,-95.035,-26.979,-59.172,-26.331,-92.787,-66.57,-53.688,-11.612,-27.026,-30.77,-65.739,-85.291,-98.921,-92.108,-56.328,-366.881,-195.429,-123.929,-213.045,-92.108,-56.328,-366.881
2016-12-21 13:00:00,-16.049,-92.602,-26.282,-55.724,-26.491,-73.076,-64.515,-52.546,-11.684,-26.517,-30.752,-62.368,-84.798,-89.29,-90.63,-56.979,-349.816,-182.411,-122.999,-190.137,-90.63,-56.979,-349.816
2016-12-21 14:00:00,-15.946,-91.749,-25.594,-54.401,-26.491,-85.946,-66.461,-55.008,-11.757,-26.899,-29.64,-57.992,-85.219,-105.843,-93.545,-59.347,-367.166,-193.475,-123.875,-207.414,-93.545,-59.347,-367.166
2016-12-21 15:00:00,-16.692,-95.657,-35.66,-55.798,-26.456,-88.663,-72.803,-54.32,-11.831,-29.123,-29.437,-59.308,-89.133,-111.188,-94.774,-60.646,-387.426,-199.932,-130.086,-215.786,-94.774,-60.646,-387.426
2016-12-21 16:00:00,-17.202,-99.707,-36.809,-57.805,-26.432,-89.721,-69.055,-52.295,-11.457,-27.125,-30.177,-61.803,-93.879,-112.589,-90.689,-58.815,-375.109,-204.569,-132.462,-211.072,-90.689,-58.815,-375.109
2016-12-21 17:00:00,-15.105,-91.987,-34.662,-53.187,-26.494,-86.378,-63.238,-49.685,-11.019,-23.42,-31.041,-59.605,-85.209,-111.113,-85.89,-56.137,-351.78,-201.76,-119.648,-199.301,-85.89,-56.137,-351.78
2016-12-21 18:00:00,-12.325,-80.137,-27.699,-49.383,-26.096,-75.475,-55.723,-46.614,-9.228,-19.615,-30.77,-53.401,-84.449,-99.434,-80.122,-51.573,-322.257,-183.605,-113.293,-177.812,-80.122,-51.573,-322.257
2016-12-21 19:00:00,-10.22,-68.002,-23.355,-45.418,-26.02,-65.381,-48.258,-42.766,-8.134,-17.995,-28.321,-43.282,-83.482,-84.467,-73.185,-45.387,-281.952,-156.069,-109.611,-156.406,-73.185,-45.387,-281.952
2016-12-21 20:00:00,-9.023,-63.802,-21.344,-43.351,-25.999,-59.422,-43.937,-39.379,-7.707,-17.156,-25.623,-41.661,-81.764,-77.155,-69.037,-40.558,-246.378,-144.439,-106.627,-142.739,-69.037,-40.558,-246.378
2016-12-21 21:00:00,-8.256,-62.346,-20.243,-42.332,-25.987,-55.295,-41.924,-36.277,-7.582,-16.503,-24.755,-39.781,-80.061,-73.453,-65.091,-39.473,-232.848,-137.988,-104.146,-133.496,-65.091,-39.473,-232.848
2016-12-21 22:00:00,-7.89,-63.326,-19.727,-42.775,-25.958,-53.991,-41.924,-32.726,-7.461,-15.892,-24.605,-35.947,-78.382,-71.754,-60.334,-39.881,-231.242,-132.306,-101.736,-128.641,-60.334,-39.881,-231.242
2016-12-21 23:00:00,-7.677,-60.454,-21.273,-42.421,-26.553,-55.484,-40.093,-32.546,-6.926,-16.231,-25.06,-37.427,-79.399,-69.671,-63.309,-40.258,-253.152,-132.159,-102.555,-128.123,-63.309,-40.258,-253.152
2016-12-22 00:00:00,-7.57,-54.952,-24.437,-42.004,-27.53,-60.214,-41.326,-34.209,-5.846,-17.602,-26.503,-43.042,-81.55,-67.792,-69.725,-43.588,-296.901,-137.337,-104.998,-135.749,-69.725,-43.588,-296.901
2016-12-22 01:00:00,-7.514,-45.11,-25.977,-41.738,-28.11,-62.631,-36.466,-34.931,-5.318,-17.958,-27.363,-43.407,-82.325,-60.322,-72.897,-44.888,-290.788,-131.092,-105.601,-134.028,-72.897,-44.888,-290.788
2016-12-22 02:00:00,-7.512,-54.93,-25.995,-41.308,-28.166,-62.649,-24.289,-35.305,-5.33,-17.779,-27.522,-43.227,-82.021,-42.598,-72.881,-44.834,-203.307,-113.347,-105.13,-122.243,-72.881,-44.834,-203.307
2016-12-22 03:00:00,-7.514,-55.738,-26.003,-41.44,-28.077,-62.352,-16.508,-35.905,-5.325,-17.727,-27.496,-43.0,-81.537,-30.126,-72.936,-45.079,-137.453,-100.622,-104.588,-114.765,-72.936,-45.079,-137.453
2016-12-22 04:00:00,-7.515,-55.844,-25.999,-41.922,-27.972,-63.601,-50.277,-36.492,-5.315,-18.175,-27.587,-43.149,-78.082,-86.441,-72.869,-45.745,-459.431,-157.177,-101.572,-150.37,-72.869,-45.745,-459.431
2016-12-22 05:00:00,-7.516,-55.95,-25.966,-42.522,-28.144,-65.616,-38.096,-37.076,-5.311,-18.282,-28.259,-43.339,-69.063,-77.576,-72.533,-46.536,-370.95,-149.174,-92.656,-140.788,-72.533,-46.536,-370.95
2016-12-22 06:00:00,-7.517,-56.06,-25.961,-43.14,-28.617,-67.78,-36.602,-37.666,-5.319,-18.19,-29.008,-43.358,-75.295,-73.304,-72.861,-47.514,-356.385,-145.669,-98.804,-142.047,-72.861,-47.514,-356.385
2016-12-22 07:00:00,-7.518,-56.166,-26.137,-45.382,-29.319,-69.977,-37.257,-39.74,-5.344,-18.161,-29.8,-43.066,-85.374,-73.456,-73.438,-48.504,-358.117,-146.322,-108.879,-146.975,-73.438,-48.504,-358.117
2016-12-22 08:00:00,-7.555,-56.276,-28.04,-48.635,-32.186,-73.076,-38.474,-42.282,-5.664,-18.143,-31.106,-42.722,-97.755,-76.149,-74.192,-50.626,-363.9,-149.977,-121.562,-153.832,-74.192,-50.626,-363.9
